tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gold_intent
185,cust_29887,True,Fri Mar 01 21:35:00 +0000 2024,"Order #222500131 says delivered but I never got it, and it was already 8 days late.",186,,delivery_delay
186,AmazonHelp,False,Fri Mar 01 21:46:00 +0000 2024,Apologies for the wait on order #179545125! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,185,delivery_delay
187,cust_89471,True,Fri Mar 01 21:49:00 +0000 2024,"This is ridiculous, order #970957171 is 6 days late with no explanation.",188,,delivery_delay
188,AmazonHelp,False,Fri Mar 01 22:47:00 +0000 2024,We're really sorry for the delay on order #366493008. Please DM your order number and address so we can investigate with the carrier. ^JS,,187,delivery_delay
189,cust_50026,True,Fri Mar 01 22:03:00 +0000 2024,"This is ridiculous, order #932894596 is 8 days late with no explanation.",190,,delivery_delay
190,AmazonHelp,False,Fri Mar 01 23:02:00 +0000 2024,Apologies for the wait on order #575368059! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,189,delivery_delay
191,cust_20641,True,Fri Mar 01 22:17:00 +0000 2024,My order #754586204 was supposed to arrive 14 days ago and it's still not here!,192,,delivery_delay
192,AmazonHelp,False,Fri Mar 01 23:46:00 +0000 2024,We're really sorry for the delay on order #771641650. Please DM your order number and address so we can investigate with the carrier. ^JS,,191,delivery_delay
193,cust_87832,True,Fri Mar 01 22:31:00 +0000 2024,"This is ridiculous, order #357553274 is 10 days late with no explanation.",194,,delivery_delay
194,AmazonHelp,False,Fri Mar 01 23:33:00 +0000 2024,We're really sorry for the delay on order #268075622. Please DM your order number and address so we can investigate with the carrier. ^JS,,193,delivery_delay
195,cust_19329,True,Fri Mar 01 22:45:00 +0000 2024,"Order #412737284 says delivered but I never got it, and it was already 5 days late.",196,,delivery_delay
196,AmazonHelp,False,Fri Mar 01 23:48:00 +0000 2024,Apologies for the wait on order #859088046! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,195,delivery_delay
197,cust_94886,True,Fri Mar 01 22:59:00 +0000 2024,"This is ridiculous, order #384063364 is 12 days late with no explanation.",198,,delivery_delay
198,AmazonHelp,False,Fri Mar 01 23:32:00 +0000 2024,We're really sorry for the delay on order #556489494. Please DM your order number and address so we can investigate with the carrier. ^JS,,197,delivery_delay
199,cust_47828,True,Fri Mar 01 23:13:00 +0000 2024,"This is ridiculous, order #385220694 is 3 days late with no explanation.",200,,delivery_delay
200,AmazonHelp,False,Sat Mar 02 00:30:00 +0000 2024,We're really sorry for the delay on order #278158234. Please DM your order number and address so we can investigate with the carrier. ^JS,,199,delivery_delay
201,cust_80776,True,Fri Mar 01 23:27:00 +0000 2024,"Order #233523720 says delivered but I never got it, and it was already 13 days late.",202,,delivery_delay
202,AmazonHelp,False,Sat Mar 02 00:36:00 +0000 2024,Apologies for the wait on order #851333320! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,201,delivery_delay
203,cust_13390,True,Fri Mar 01 23:41:00 +0000 2024,"Order #570040006 says delivered but I never got it, and it was already 11 days late.",204,,delivery_delay
204,AmazonHelp,False,Sat Mar 02 00:18:00 +0000 2024,We're really sorry for the delay on order #563887247. Please DM your order number and address so we can investigate with the carrier. ^JS,,203,delivery_delay
205,cust_32962,True,Fri Mar 01 23:55:00 +0000 2024,My order #345805719 was supposed to arrive 11 days ago and it's still not here!,206,,delivery_delay
206,AmazonHelp,False,Sat Mar 02 00:05:00 +0000 2024,We're really sorry for the delay on order #921155204. Please DM your order number and address so we can investigate with the carrier. ^JS,,205,delivery_delay
207,cust_21959,True,Sat Mar 02 00:09:00 +0000 2024,"Order #657233178 says delivered but I never got it, and it was already 6 days late.",208,,delivery_delay
208,AmazonHelp,False,Sat Mar 02 01:16:00 +0000 2024,We're really sorry for the delay on order #728492896. Please DM your order number and address so we can investigate with the carrier. ^JS,,207,delivery_delay
209,cust_63955,True,Sat Mar 02 00:23:00 +0000 2024,"Order #473620340 says delivered but I never got it, and it was already 7 days late.",210,,delivery_delay
210,AmazonHelp,False,Sat Mar 02 01:10:00 +0000 2024,Apologies for the wait on order #819550381! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,209,delivery_delay
211,cust_43082,True,Sat Mar 02 00:37:00 +0000 2024,"Order #409471503 says delivered but I never got it, and it was already 14 days late.",212,,delivery_delay
212,AmazonHelp,False,Sat Mar 02 01:22:00 +0000 2024,That's not the experience we want for you. DM us order #139403247 and we'll look into the carrier delay right away. ^AB,,211,delivery_delay
213,cust_17104,True,Sat Mar 02 00:51:00 +0000 2024,@AmazonHelp order #224469868 missed its delivery window again. What's going on?,214,,delivery_delay
214,AmazonHelp,False,Sat Mar 02 01:48:00 +0000 2024,We're really sorry for the delay on order #806157458. Please DM your order number and address so we can investigate with the carrier. ^JS,,213,delivery_delay
215,cust_36680,True,Sat Mar 02 01:05:00 +0000 2024,"This is ridiculous, order #656670062 is 11 days late with no explanation.",216,,delivery_delay
216,AmazonHelp,False,Sat Mar 02 01:16:00 +0000 2024,Apologies for the wait on order #771527524! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,215,delivery_delay
217,cust_92578,True,Sat Mar 02 01:19:00 +0000 2024,@AmazonHelp order #689720101 missed its delivery window again. What's going on?,218,,delivery_delay
218,AmazonHelp,False,Sat Mar 02 01:27:00 +0000 2024,Apologies for the wait on order #849740261! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,217,delivery_delay
219,cust_39451,True,Sat Mar 02 01:33:00 +0000 2024,"This is ridiculous, order #862123506 is 6 days late with no explanation.",220,,delivery_delay
220,AmazonHelp,False,Sat Mar 02 01:49:00 +0000 2024,That's not the experience we want for you. DM us order #114682844 and we'll look into the carrier delay right away. ^AB,,219,delivery_delay
221,cust_64459,True,Sat Mar 02 01:47:00 +0000 2024,My order #595475899 was supposed to arrive 12 days ago and it's still not here!,222,,delivery_delay
222,AmazonHelp,False,Sat Mar 02 02:26:00 +0000 2024,We're really sorry for the delay on order #635126623. Please DM your order number and address so we can investigate with the carrier. ^JS,,221,delivery_delay
223,cust_76616,True,Sat Mar 02 02:01:00 +0000 2024,"Order #607042130 says delivered but I never got it, and it was already 9 days late.",224,,delivery_delay
224,AmazonHelp,False,Sat Mar 02 03:22:00 +0000 2024,That's not the experience we want for you. DM us order #255308128 and we'll look into the carrier delay right away. ^AB,,223,delivery_delay
225,cust_47072,True,Sat Mar 02 02:15:00 +0000 2024,"This is ridiculous, order #174958005 is 14 days late with no explanation.",226,,delivery_delay
226,AmazonHelp,False,Sat Mar 02 02:20:00 +0000 2024,Apologies for the wait on order #464938258! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,225,delivery_delay
227,cust_73483,True,Sat Mar 02 02:29:00 +0000 2024,@AmazonHelp order #999232921 missed its delivery window again. What's going on?,228,,delivery_delay
228,AmazonHelp,False,Sat Mar 02 03:42:00 +0000 2024,That's not the experience we want for you. DM us order #625747313 and we'll look into the carrier delay right away. ^AB,,227,delivery_delay
229,cust_41300,True,Sat Mar 02 02:43:00 +0000 2024,@AmazonHelp order #456954682 missed its delivery window again. What's going on?,230,,delivery_delay
230,AmazonHelp,False,Sat Mar 02 03:12:00 +0000 2024,That's not the experience we want for you. DM us order #505026213 and we'll look into the carrier delay right away. ^AB,,229,delivery_delay
231,cust_60604,True,Sat Mar 02 02:57:00 +0000 2024,"Order #350785761 says delivered but I never got it, and it was already 2 days late.",232,,delivery_delay
232,AmazonHelp,False,Sat Mar 02 03:50:00 +0000 2024,Apologies for the wait on order #899621068! Send us a DM with your order details and we'll escalate with the delivery partner. ^RL,,231,delivery_delay
233,cust_23069,True,Sat Mar 02 03:11:00 +0000 2024,"This is ridiculous, order #631855083 is 4 days late with no explanation.",234,,delivery_delay
234,AmazonHelp,False,Sat Mar 02 04:12:00 +0000 2024,That's not the experience we want for you. DM us order #733701411 and we'll look into the carrier delay right away. ^AB,,233,delivery_delay
235,cust_54375,True,Sat Mar 02 03:25:00 +0000 2024,"Order #116479358 says delivered but I never got it, and it was already 8 days late.",236,,delivery_delay
236,AmazonHelp,False,Sat Mar 02 04:03:00 +0000 2024,That's not the experience we want for you. DM us order #265744099 and we'll look into the carrier delay right away. ^AB,,235,delivery_delay
237,cust_73956,True,Sat Mar 02 03:39:00 +0000 2024,"Order #797756796 says delivered but I never got it, and it was already 7 days late.",238,,delivery_delay
238,AmazonHelp,False,Sat Mar 02 05:04:00 +0000 2024,That's not the experience we want for you. DM us order #672972597 and we'll look into the carrier delay right away. ^AB,,237,delivery_delay
239,cust_66881,True,Sat Mar 02 03:53:00 +0000 2024,My order #762992051 was supposed to arrive 5 days ago and it's still not here!,240,,delivery_delay
240,AmazonHelp,False,Sat Mar 02 04:09:00 +0000 2024,That's not the experience we want for you. DM us order #834868441 and we'll look into the carrier delay right away. ^AB,,239,delivery_delay
241,cust_52516,True,Sat Mar 02 04:07:00 +0000 2024,the blender arrived completely broken from order #916440738. Not happy.,242,,damaged_or_wrong_item
242,AmazonHelp,False,Sat Mar 02 04:17:00 +0000 2024,"Oh no, we're sorry to hear that! Please DM us a photo along with order #845178074 and we'll get a replacement started. ^KT",,241,damaged_or_wrong_item
243,cust_84177,True,Sat Mar 02 04:21:00 +0000 2024,my shoes arrived completely broken from order #415001254. Not happy.,244,,damaged_or_wrong_item
244,AmazonHelp,False,Sat Mar 02 05:18:00 +0000 2024,"That's not okay, we'll fix this. DM order #256304376 with a photo of the damage so we can process a replacement. ^JS",,243,damaged_or_wrong_item
245,cust_75230,True,Sat Mar 02 04:35:00 +0000 2024,"I got the wrong item for order #282518553, I ordered my phone case and got something else.",246,,damaged_or_wrong_item
246,AmazonHelp,False,Sat Mar 02 05:10:00 +0000 2024,Sorry about that! Send a DM with order #510753814 and a picture and we'll sort out a replacement or refund. ^DM,,245,damaged_or_wrong_item
247,cust_70981,True,Sat Mar 02 04:49:00 +0000 2024,"I got the wrong item for order #349310440, I ordered the monitor and got something else.",248,,damaged_or_wrong_item
248,AmazonHelp,False,Sat Mar 02 04:55:00 +0000 2024,"That's not okay, we'll fix this. DM order #593460064 with a photo of the damage so we can process a replacement. ^JS",,247,damaged_or_wrong_item
249,cust_93746,True,Sat Mar 02 05:03:00 +0000 2024,"Order #827579147 arrived damaged, the vacuum was smashed in the box.",250,,damaged_or_wrong_item
250,AmazonHelp,False,Sat Mar 02 05:46:00 +0000 2024,"Oh no, we're sorry to hear that! Please DM us a photo along with order #574303740 and we'll get a replacement started. ^KT",,249,damaged_or_wrong_item
251,cust_41091,True,Sat Mar 02 05:17:00 +0000 2024,"This is the second time the router came defective, order #841218491.",252,,damaged_or_wrong_item
252,AmazonHelp,False,Sat Mar 02 05:35:00 +0000 2024,"That's not okay, we'll fix this. DM order #313907621 with a photo of the damage so we can process a replacement. ^JS",,251,damaged_or_wrong_item
253,cust_61879,True,Sat Mar 02 05:31:00 +0000 2024,"This is the second time my shoes came defective, order #714097318.",254,,damaged_or_wrong_item
254,AmazonHelp,False,Sat Mar 02 07:00:00 +0000 2024,"That's not okay, we'll fix this. DM order #850845198 with a photo of the damage so we can process a replacement. ^JS",,253,damaged_or_wrong_item
255,cust_47512,True,Sat Mar 02 05:45:00 +0000 2024,"Order #108695125 arrived damaged, the coffee maker was smashed in the box.",256,,damaged_or_wrong_item
256,AmazonHelp,False,Sat Mar 02 06:53:00 +0000 2024,Sorry about that! Send a DM with order #152660856 and a picture and we'll sort out a replacement or refund. ^DM,,255,damaged_or_wrong_item
257,cust_99241,True,Sat Mar 02 05:59:00 +0000 2024,"I got the wrong item for order #751831074, I ordered my shoes and got something else.",258,,damaged_or_wrong_item
258,AmazonHelp,False,Sat Mar 02 07:28:00 +0000 2024,Sorry about that! Send a DM with order #304152670 and a picture and we'll sort out a replacement or refund. ^DM,,257,damaged_or_wrong_item
259,cust_14373,True,Sat Mar 02 06:13:00 +0000 2024,"I got the wrong item for order #774576271, I ordered the blender and got something else.",260,,damaged_or_wrong_item
260,AmazonHelp,False,Sat Mar 02 07:14:00 +0000 2024,Sorry about that! Send a DM with order #142329671 and a picture and we'll sort out a replacement or refund. ^DM,,259,damaged_or_wrong_item
261,cust_27322,True,Sat Mar 02 06:27:00 +0000 2024,"Order #886365312 arrived damaged, my phone case was smashed in the box.",262,,damaged_or_wrong_item
262,AmazonHelp,False,Sat Mar 02 06:57:00 +0000 2024,"That's not okay, we'll fix this. DM order #450811990 with a photo of the damage so we can process a replacement. ^JS",,261,damaged_or_wrong_item
263,cust_54396,True,Sat Mar 02 06:41:00 +0000 2024,"Order #669998399 arrived damaged, the vacuum was smashed in the box.",264,,damaged_or_wrong_item
264,AmazonHelp,False,Sat Mar 02 07:23:00 +0000 2024,"Oh no, we're sorry to hear that! Please DM us a photo along with order #375919523 and we'll get a replacement started. ^KT",,263,damaged_or_wrong_item
265,cust_57942,True,Sat Mar 02 06:55:00 +0000 2024,the blender arrived completely broken from order #602866993. Not happy.,266,,damaged_or_wrong_item
266,AmazonHelp,False,Sat Mar 02 08:11:00 +0000 2024,"Oh no, we're sorry to hear that! Please DM us a photo along with order #826197069 and we'll get a replacement started. ^KT",,265,damaged_or_wrong_item
